Unnamed: 0,overall,reviewText
3751,5.0,love speed quality card previous card worked slow would freeze force eject problem solved
3752,5.0,want upgrade memory samsung note ii great able instantly double storage capacity waiting gb price
3753,5.0,perfect memory card cell phone use great amount storage really good readwrite speed would recommend others
3754,5.0,bought two use pair galaxy phone fit perfectly instantly recognized phone lot room photo etc problem thus far quite sandisk memory product including gb s drive troublefree hopeful
3755,5.0,dont complaint micro sd card ordered sony action camera far extreamly well
3756,4.0,star excellent price performance seems advertised average copying speed around mbsonly gripe sandisk doesnt include extra ie plastic protective case bundle sd card reader however understand price point
3757,4.0,primary reason buying extra capacitysandisk ultra gb microsdxc class card use insamsung galaxy tab inch model gtpand happy share get work flawlessly initial glitch read belowfirstly need aware samsung tablet model gtp currently run android o kernel build number jrocpueclkjelly bean experience shared level android o experience may vary depending version o running sandisk ultra gb microsdxc card purchased amazon retail packaging get recognized fine however tablet medium device aka mtp application attempt talk pc via usb cable tablet simply reboots card presented pc really strange indeedthis baffled couple hour firstly attempted format card exfat pc formatted fine attempted use tablet see behavioral oddity instantaneous reboot tablet mtp application try communicate pc made investigate issue determined root cause fact sandisk seen factory format card exfat also somehow seen include offset mb beginning card show mb unallocated region initial sector card window disk management toolthe solution get rid unallocated mb partition card could pc might require window command line experience using diskpart utility want confuse people process novice user process simple insert card tablet use native sd card format tool setting android o get rid mb partition happily remount simple process mtp application work fine pc transfer file sd card without strange reboot phenomenonnot sure sandisk format class card fashion never class card earlier there gotta technical explanation include mb partition sandisk give end reformat card tablet default exfat card seen work finebottomlinethis awesome gb capacity microsd card reputed manufacturer budget minded people get job done beautifully read write speed adequate enough audiovideo picture file format tablet glitch mentioned forced give four star instead five star let stop making decision buy ithighly recommendedcheers
3758,5.0,purchased samsumg galaxy getting full picture installed easy work great speed issue writing reading
3759,5.0,ive memory card past month without issue problem ive initially copied gb data old card card connected laptop using microsd usb adapter copy kept failing figured card overheating writing lot data able copy data pointing small desk fan towards card adapter file copy process said dont readwrite problem due overheating card installed phone ive copied couple gig movie watch trip card installed phone without failure may heat issue occurs pushing gb data time largest movie copied phone gb movie gigthe prep work use phone initial format first installed card recognized prior formatting seen others readwrite issue format preemptive move
3760,5.0,dont much say sd card wanted least give star deserves used galaxy worked flawlessly far havent run benchmark confirm speed etc seem hinder phone camera saving photosvideos sd card wayi point camera app notify u burst mode shot still write phone internal memory potentially due high date data written thats good know use burst mode lot hoping use sd card purpose
3761,5.0,came quick work well galaxy formating simple sandisk much could wrong
3762,5.0,full disclosure use brand sd card sandiskhaving said pleased discover sd card designed people demand fast transfer speed hd video application purchased item tablet pc pleased functionality adapter great accessing via computer transfer file directly usb desired
3763,5.0,working year gp camera crashed failed ive shot hundred hour footage card buy sure
3764,5.0,performs expected bought mi galaxy increase storage option need transfer big file use usb adapter since wifi mtp conectios speed far slower directly connecting device card problem fast reading writing inside connected current generation computerold computer read write slower speed still compatible hardware wise exfat format hassleno problem yet hardware wise would preferred open standard partition format instead exfat microsoft fault sandiskis easy reformat usb sdmicrosd adapter
3765,5.0,work well dslr never able fill guess gb would enough average use go faster speed smaller size
3766,4.0,use included adapter spare card panasonic fz lumix camera quick easy temporary backup drive macbook pro laptop standard sd slot also use make quick transfer file laptop imac work exactly like fullsize sd card purpose fast reliable data transfer special price amazon made card less costly standard gb card timeupdate changed star rating micro card worked fine three month suddenly began disappear laptop finder still show work fine mounted desktop imac often mount laptop could problem laptop turn case restore star rating
3767,5.0,pretty much stated write rate hold well small file large file read vary mbsec hold pretty steadily via card reader supplied sd adapter motorola photon q sandisk sddram adapter via usb either pc
3768,5.0,needed storage venue pro tablet plugged able store large file within minute far good
3769,5.0,great deal would purchase need another like galaxy note great video game movie need lot storage sandisk right amount gb price make great deal almost filled already might buy another one soon dont hesitate youre interested quality storage
3770,4.0,title say cause gopro hero stop recording mid recording used highest resolution frame rate
3771,4.0,tried gopro silver camera seems workput card adapter transfer file hard time removing try adapter card
3772,5.0,gb card fast great storing video music whatever need without worry plenty large price reasonable
3773,5.0,formatted card saved data phone gb card desktop dragged dropped file gb gb card installed gb card phone phone work perfectly win winand great deal price
3774,5.0,advertised speedworks right box formatting requiredtrusted namethis nobrainersamsung started make line sd card seem cheaper moment compared sandisk
3775,5.0,bought chip used increase use smart phone increased memory least
3776,5.0,good product havent issue san disk memory card prefer stay several electronic device use micro sd work great would recommend product
3777,4.0,first ive always bought sandisk warranty reasoning lifetime warranty mean must little better others sandisks lesser line class sd gb extreme iii series card pushing year old zero problem write nearly twice fast sure limitation class uhs year newer tech blow away micro packaging shouldnt make difference either guess marketing differentiationagain card write published spec may want check sony sruyatqmn capacity read writes faster similar price though one year warranty picked hisense pro tablet awesome couldnt wait sale locally pleasant surprise came sd adapter well file recovery software link fan sony web site support documentation gear last year commodity suppose cant expect much longer kind think thing work day theyll probably work year obsolete fyithe sandisk sony made china
3778,4.0,pleasantly surprised card arrived ahead schedule thats always plus book work without hitch able copy file gb card one relatively quickly easily samsung galaxy tab read card perfectly complaint card although expected write speed little faster said done would definitely recommend card tablet smart phone device allows expandable memory
3779,3.0,decent transfer speed phonein phone see around mb card nothing write home however lasted month read phone laptop friend phone lost filesi recommend store vital file phone
3780,3.0,card promise gripe nailridge near outer end card defined enough make rather difficult extract card reader adapterthis first microsd card problem
3781,3.0,wrong one thought getting gb one need know return one reorder right one
3782,5.0,card work perfectly black box original quality gw dash camera
3783,5.0,got sale blackfriday awesome great speed lot storage work wonderful galaxy note buy today
3784,5.0,say disk work made happy
3785,5.0,worked right box samsung galaxy fast speed class half price comparable product big box store may buy second one later
3786,5.0,use backup image photo shoot date effective reducing weight storage space pack
3787,5.0,great disk never problem product say positive negative product intended purpose storing memory well made simple use never problem date
3788,4.0,probably better think got go samsung tablet get replaced ipad sd memory card portion given fit yet write speed isnt high sd card funky form factor requires adapter time dont expect pop dslr
3789,5.0,used tablet computer work great may buy digital camera liked spec cuhs
3790,4.0,replace first one tablet first time bought one tablet disk became corrupted bought replacement item seems work fine
3791,5.0,item arrived faster expected work great additional memory cell phone come adapter use regular sd card slot came handy transferring data old card new card
3792,5.0,took old card black one kingston hc replaced ultra one transferring file see difference speed faster transfer rate kingston
3793,5.0,buying two gb card even cheaper buying one gb really solid value
3794,5.0,work well speedy samsung galaxy samsung galaxy tab included adapter work great pc memory card slot well
3795,5.0,necessity gopro bought little guy hold info need make easy use id recommend little guy anyone getting gopro
3796,5.0,plugged samsung galaxy enough memory take many picture could ever want complaint using month without issue
3797,4.0,say memory card
3798,3.0,using camera instead want sum sung isnt one buy
3799,4.0,installed tablet expand memory work well application recognized tablet desktop computer problem
3800,5.0,item described fit well galaxy tab access instantly tab computer plug tab laptop usb cable like
3801,5.0,cant beat value micro cardbeliever thing deal lifetime come electronics card really great value
3802,5.0,used gopro black worked flawlessly shooting fps hd without hitch
3803,5.0,sd card work galaxy tab unable format window machine however utilized macbook pro disk utility format work great read writes video pic fast tested saving apps yet adjust review get chance
3804,4.0,ive used many others average son android dont really think application right best way determine speed performance otherwise want tothe adapter come handy later
3805,5.0,work described use samsung plug play hope phone done cellphone getting high priced everything transfered old phone still plenty space left
3806,5.0,great speed great capacity great price fit great htc evo design g android phone recomend
3807,3.0,bought card replace lost gig phone htc g seems working perfectly recommend wait read oni card phone little month messed phone stop recognizing card tried computer recognized either contacted sandisk send replacement lost picture original card could sent card sandisks data recovery people would charged able recover data nothing couldnt bit rich passed unfortunately lost photo
3808,5.0,bought use go pro white edition worked well issue recording time lapse minute video one time
3809,5.0,memory card ultra fast android phone bit costly work flawless read fast pic video etc load bout second less highly recommended
3810,5.0,chip seems thinner lighter rest mini sd card came adaptor card read using regular sized sd card slot read device
3811,5.0,ordered regular packaging reading frustrationfree packaging sometimes counterfeit anyway gb card received formatted fat seemed work fine new moto g lte phone running android moved apps onto card put music work great complaint
3812,5.0,even thoug meet specification speed great product intended
3813,5.0,bought card replace kingston card phone fried working without issue far
3814,4.0,work great gopro camera problem using computer video recorded fine good quality
3815,5.0,easy install good performance used phone photo machine computer extra space cell phone
3816,5.0,install samsung phone work great recommend need memory phone install problem
3817,5.0,first got item problem reason caused data android phone get deleted forcing reinstall custom rom use previous sd card amazon replaced one got replacement worked perfectly issue past several month able hold apps data ease high readwrite speed dont lag work exactly hoped would
3818,4.0,sayits memory card arent problem issue product work described
3819,5.0,bought use portable radio accepts micro memory card piece music put took less gig used adapter camera well job
3820,3.0,trusted company warranty product two month used micro sd card go pro camera approximately one filming hour third time inserted camera showedno sd card investigation card determined bad amazon stand behind card rare situation amazon usually helpful product good well could sandisc company behind short warranty pay much money product doesnt even last two month get star know cannot thatupdate amazon replace card sent back upgraded review three star
3821,5.0,still workingfast almost mindfart think put much much course storage tiny little space come remember gigabyte hard disk soooo expensive even considering inflationthis card much much much faster first gb hard drivesadbut coolwaitouch headache
3822,1.0,ultra high speed card half speed class card using mb read mb write little device rating perform could believe speed old card maybe brand new samsung galaxy tab doesnt uhs rated port half speed class card uhs thing clearly penciled marketing monkey sold without testing quality control wish knew rate star
3823,5.0,got initially cellphone however moved raspberrypi flawless storage nice chip fast issue date
3824,5.0,fast advertised problem installing samsung galaxy swould highly recommend product anyone galaxy s
3825,5.0,high definition video take extra memory great micro card save space little camera bag
3826,5.0,needed memory first smartphone item met need reasonably priced easily installed according friend smartphones provide sufficient memory forseeable future recommended
3827,5.0,put note work hassle phone recognized started using immediately else say
3828,5.0,im using card samsung camera work well capturing picture fast even continuous picture mode video capture also unsurpassed mb capability never disappointed sandisk card exception good quality
3829,5.0,phone recognize card followed suggestion others formatted card fat exfatt reader pc also format selection window ntfs exfat fat went site tried another site got adware norton blocked couldnt find utility exfat fat conversion deleted added program beware site cnet trustworthy thoughafter formatted card fat put phone phone recognized card show xx gb hl formatted card phone bad idea formatting phone im back phone recognizing card back pc format fat every thing hunky dory
3830,2.0,sure happened card owned several stop working quickly sent message sandisk never heard back disappointing
3831,5.0,work great want versatile small lot memory use multiple camera sound recording device
3832,5.0,return format certain format needed ntfs would timei purchase oct found work needed far working great
3833,5.0,sandisk class microsdhc installed phone work great always sandisk life name
3834,5.0,great give lot extra storage space phone worked box perfect
3835,5.0,supposed performance good never seems slow phone great product far
3836,5.0,work great samsung galaxy simple install redirect setting dont get memory warning anymore
3837,5.0,bought memory card galaxy note phone saved lot money purchasing gb phone buying memory card havent came close filling yet ill upgrade gb version card great product fast shipping great price
3838,5.0,purchased card wife phone love helped store ebooks song time go movie office doc etc new card card came formated installed rebooted phone work phone able see new extpned storage worked right away awesome card fast read write highly recommanded anyone looking expend degital storagechers
3839,4.0,like product work well first showed plugged camera using microsdhc laptop seen card partition chose correct one use otherwise couldnt take many picture video
3840,5.0,good memory card actually great memory card use samsung galaxy note quite lot music picture card lag delay im going one song next picture display quickly im glad got gb card even though lot medium card still space price card really nice also good buy
3841,5.0,else say sandiskthey product job everyone need solid trust
3842,5.0,arrived fast work digital device issueshavent tested speed yet adequate data transfer
3843,4.0,bought samsung exhibit small internal memory could move google translate onto work since almost apps wont transfer memory card take ton photosvideos store music problem far
3844,5.0,fast quick suppose placed card gpro hero black edition
3845,5.0,bought new underwater camera gb adata went camera sandisk went galaxy note family vacation took newly purchased camera gb adata long story short lot photo video taken cancun gone photo video top mayan ruin pyramid snorkeling family photo corrupted gone first thought camera placed sandisk experimented sandisk flawless staying away lesser known brand staying sandisk going forward
3846,5.0,much say memory card job well problem card
3847,5.0,used record continuously worked great read try update card bigger gb camera always revert back smaller card connecting update
3848,5.0,bought sd card expand memory samsung tablet read galaxy note could expanded gb sd card would formated fatlong story short inserted without problem formatting showed odd gbnoyce
3849,5.0,great little sd
3850,5.0,job much say sandisk know pretty much standard consumerlevel flashbased data storage
3851,5.0,price good deal lot space work perfect cell phone
3852,5.0,bought one daughter one daughterinlaw inserted phone transferred itunes galaxy phone
3853,5.0,use gsno data corruptloss issue encountered also class hold true speed claimswould highly recommend
3854,5.0,knew going purchase new samsung note phone purchased long actually needed im pleased finally got new phone added memory im pleased far holiday near plan take lot photo video new phone extra memory helpful
3855,5.0,whole lot report card working great far problem whatsoever
3856,5.0,use every smartphone never issue would recommend anyone need good expansion phone
3857,5.0,card used blackberry z keep document photo music working fine good buy
3858,5.0,bought card samsung galaxy note exactly wanted work great
3859,5.0,card worked flawlessly camera mounted offroad race car capture hd video without stutter highly recommend purpose
3860,5.0,got increase storage m surface rt worked like charm ive never problem
3861,4.0,like device enough storage finally purchased gb version formatted card havent fun kind problem inserted samsun galaxy tablet complete
3862,5.0,lot review memory card addition worked perfectly moment put formatting issue nothing worked also nice come sd adapter
3863,3.0,work like really work like bought thinking would work
3864,4.0,decent size card performs well hero shot video p issue much say work
3865,5.0,put sprint galaxy mounted used still using storage ever need
3866,5.0,purchased motorola xoom work great also use cannon ti camera card doesnt lock give busy videoing hd happy
3867,5.0,used mine download mp phone order run streaming charge excellent purpose extra storage need fit galaxy perfectly easy install seems working seamlessly highly recommend
3868,4.0,work great good size good good price giving star little slow write read expected xc card speed mb believe
3869,5.0,great card supposed definitely buy need arises
3870,5.0,work well exactly advertised havent issue product enjoying extra capacity offer samsung galaxy phone
3871,5.0,wife nokia lumia work really well card seems stream data well phone never behaved oddly card
3872,5.0,bought gopro hero performed perfect minute video equaled gb memory
3873,5.0,item work great price ask amazon save money time win
3874,5.0,replaced gig android phone motorolla atrix work great issue going strong month
3875,2.0,gopro get different card worked mine stopped turn gopro fried fault gopro sandisks error sandisk replace get fried ive read common issue use gopro get samsung patriot something else safe side
3876,5.0,two use asus infinty tableti one sd adapter dock microusb adapter dock
3877,5.0,recently purchased new sandisk gb micro sd card im happy readwrite speed lot videoing grandkids card exactly advertised never lag time missed frame card adapter use device
3878,5.0,lot card choose one name brand class best get four ten
3879,2.0,storage work phone install storage sd adapter computer doesnt read data
3880,4.0,wanted micro sd card camera purchased fit bill reasonable pricefit right work well
3881,5.0,perfect wanted get micro sd card amazon sandisk best best price
3882,3.0,transfered picture music far galazy problem recognizing cardhear lot rumor memory card working format first etc one worked right boxthe included adapter also good want use computer slide show since microsdhc supported many anyjust small
3883,5.0,sandisk ultra gb microsdhc class mean fast card cannot beat price unless buy slower card great quality great name outstanding price cannot go wrong card costco sell two pack approx shipping charge thru amazon arrived quickly happy card
3884,5.0,ive never used micro sd pleased normally buy sandisk purchased dane daughter camera christmas lasted minute good replacement
3885,5.0,usb slot iconia w docking station supposed expect
3886,4.0,purchased go external wireless connect drive made manufacturer format differently default simple process experienced issue
3887,4.0,come sd card converter good size camera memory reduces need change often
3888,5.0,great card year phone later still ticking excellent readwrite speed well note note directory swap note could use gb phone memory gb phone external sd honestly stupid stopped letting apps put sdcard brought back android always short space due massive size game day card responded like phone built memory far speed go never saw performance drop kind able play demanding game like nova gta without lag skipping card survived phone first note took nasty plunge totaled phone card perfectly fine
3889,5.0,bought new galaxy tab work flawlessly nothing complain always use sandisk product never fail one gb almost every device home digital camera phone tablet
3890,5.0,got sale must say truly much space good price anytime see sale start snatchng baby especially like travel
3891,5.0,mb microsd card sd card adapter used samsung g cell phone without issue
3892,5.0,looking one happy found price great bestbuy wanted double price ill never buy bestbuy amazon
3893,5.0,always buy sandisk thinking micro memory memory fast hold lot use extra storage within hotspot
3894,5.0,installed tablet giving gift far good second one purchased installed first one tablet seems working fine also
3895,5.0,work well problem good price name brand sd card buy
3896,5.0,sweet spot microsdhcs added nice bump memory nokia lumia arrived time used write comment
3897,2.0,going back doesnt meet spectested htestw write speed mb read speed good mb although sandisk claim mbsmeanwhile class gb transcend sd card writes read also class gb sandisk microsd card writing reading speed also class kingston card beat class sandisk
3898,5.0,small micro memory card come full size adapter using action camera issue transfer data quickly card pc problem
3899,5.0,im using card new samsung phone work problem largest size use
3900,5.0,bought together sd couldnt found better pricing dont know using come handy thats lowest price ive ever seenthanks great product
3901,4.0,updatei raised star rating customer service able get replacement pretty easily hopefully last longeroriginal reviewthis item worked well lasted bought october tablet pc android smartphone make many transfer card mostly reading file march suddenly card longer recognized android phone longer recognized device well lost many photo video card im sure sandisk exchange new one shouldnt happening card less year old
3902,5.0,bought epic g touch great card great price store ton picture music still plenty room
3903,5.0,gb micro storage fit ton song movie well game nice phone tablet also fact got pretty awesome thanks amazon
3904,5.0,lot conflicting info whether card larger gb work phone phone spec say support gb put formatted got gb usable space exactly would expect using week worked perfectly good price
3905,5.0,use xperia tablet z note ii macbook nifty minidrive lumia word use custom rom android device use program format fat come exfat licensing restriction work stock rom
3906,5.0,disappointed acer netbook could read gb microsdhc using included adaptor memory card function perfectly samsung galaxy ace plus android telephone moved large video file quickly
3907,5.0,advertised microsdhc card work perfectly new smart phone allowing lot apps highly recommendedtry youll like
3908,5.0,got camera use know need shoot jpegraw keep problem p well unless im trying dont really feel limit microsd card
3909,5.0,used problem tablet galaxy note sansun day one work perfect cost relatively low compared store
3910,5.0,inexpensive way get galaxy note ii gb gb memory plenty fast hold lot photo music etc
3911,5.0,work great perfect g popped ready gocant beat price quality card
3912,5.0,best bargan market good size good price want work wont break seems
3913,5.0,gb work
3914,4.0,sandisk ultras tend work reliably different camera phone always true common less expensive card simplifies ordering cost bit
3915,3.0,sandisk uhs tf card good qualityhowever working fast class standard operating series kb file read mb write mbscompared samsung uhs microsd samsung uhs card least process mb kb file per second either reading writing readingwriting giant file sandisk card reach mb reading mb writing acceptable price still bit lower samsung
3916,5.0,ordered son phone extremely happy card arrived would absolutely order needed
3917,5.0,gb seems right size memory card need micro sd card fit several device downloads easily computer
3918,4.0,bought stepdaughter galaxy phone didnt want spend extra money upgrade phone gb cheap work fine
3919,5.0,mean know saddisk leader micro memory card manufacturing usually got unbeatable yes
3920,5.0,needed memory card phone samsung galaxy iii work fine problem
3921,1.0,description quite confusing say time class mean expect write speed higher mbsec time say uhs mean mbsec write speed truth usually somewhere middle close lower end dedicated high speed pcie cardreader use chip benchmarking card showed mbsec sequental write speed mbsec sequental read speed uhs true read operation meaning wanted card speedup digital camera speed photography youve made wrong choice reference cardtranscend gb class microsdhc flash memory card tsgusdhchas sequental write speed mbsec sequental read speed mbsec see cheaper transcend average faster write speed
3922,5.0,wonderful perfect new phone designed fit fine work well
3923,5.0,sandisk say quality fantastic help transfer file wary cloud
3924,5.0,sandisk highest quality micro sd one work basically android phone tablet made last year including samsung galaxy note note
3925,5.0,like see video tablet phone youll end needing guy fastest good recording
3926,3.0,seemed work advertised first one failed abruptly one week smartphone failed see amazon replaced additional charge second one still working fine smartphone samsung sg
3927,5.0,card month used sansa clip lg optimus one ph lg g e asus memo pad course whole lot reader pc
3928,5.0,good micro sd use samsung galazy work perfectly space music
3929,5.0,film hour picture mp bad need
3930,5.0,microsoft surface rt fit perfectly speeeds ive seen arounf mb wrting speedstipright click document folder click property move document folder microsd card dont save computer thats program ok people
3931,5.0,first ultra micro sd card like color make easy see swap time asus tablet black one hard see busy desk speed great bought impressed price black friday
3932,5.0,lot space hold lot music video picture good price happy customerno complaint work well samsung tablet
3933,5.0,card work great garmin zumo gps unit mainly use hold vast number song work great fast enough nuvo difficulty accessing memory note slowdown performance gps come adaptor use regular sd card reader need one perfect hence five star rating rjb
3934,5.0,card fast perfect samsung galaxy note used hdr photography work well
3935,5.0,good fast reliable sdhc price cant beat using video photo issue
3936,5.0,recommended gopro camerano problem even high shutter speedsnext time purchase gb version
3937,5.0,installed cell phone month work flawlessly pleased product
3938,5.0,ive using couple week galaxy note problem gallery performance primary use extra storage great
3939,5.0,faster year old gb micro sd card gb version work great samsung phone didnt even need format card came preformatted fat think
3940,5.0,love memory card bigger better phone put kind music movie porn whatever memory card snap thank
3941,5.0,problem using store medium re video kid android device work expected described
3942,5.0,able put vampirella magazine along eerie creepy mad magazine plus movie like original nick fury new black panther one he white guy awesome
3943,4.0,nothing bad say product packaging indicated new never tampered came mail time issue card overheating like review mentioned like fact gb space mean picture home movie phone share also music im working great buy price really like recommend buying one another phone
3944,5.0,lot memory come adapter make easer connect computer device
3945,5.0,good card job well going fill space isnt much else say using expansion dell venue pro almost g open capacity tablet
3946,5.0,installed one mine wife galaxy iiii phone happy camper learn use properly
3947,5.0,name trust good price figure use note
3948,5.0,work perfectly samsung tablet
3949,3.0,memory card take pic card store complex concept ask someone help
3950,1.0,going start spending little money needed start buying transcend one transcend thumb drive ive purchased g work great always sandisk g thumb drive always kind annoying problem finally quit working everything ive told reformat reset doesnt help fyi always ejected drive disconnected memory card sandisk ive bought also little headache time transcend work great faster copy g worth music spend little extra money need buy transcend
3951,5.0,thing work great call new technology best micro storage convenient small fast hate typing bizillion word say like
3952,5.0,used brand complaint writing hd video quite often issue
3953,5.0,muy bueno realmente e rapido como dice mi galaxy arranca mucho ma rapido que con la msd que teniacutea anteriormente que era clase
3954,5.0,purchased card memory storage asus tf tablet work like charm highly recommended
3955,4.0,find san disk always good choice storage option capacity performance always top notch
3956,5.0,great card work galaxy phone put card worked
3957,5.0,item hasnt failed yet using samsung galaxy cell phone keep music picture seem easily accessible
3958,5.0,matter product sandisk always prime choice ive ordered many device recommend friend personally phone movie everything else go pro cam mp camera game cameraall problem
3959,5.0,hold trillion movie music file galaxy note therefore love good price work advertisedwhat would one desire
3960,5.0,sooo quick great deal great product problem unmounting samsung galaxy would definitely buy
3961,5.0,work fine galaxy problem unbelievable much storage get small space low price
3962,5.0,prefer pro sandisk camera worked well smaller pointandshoot camera galaxy siii plenty room ultra fast pro plenty fast enough phone including photo take second write getting gb unit looking gb expensive
3963,5.0,card fast described problem transferring data old gb card shipped quickly
3964,5.0,work great used sandisk many time always good product great price come nice case protect used
3965,5.0,gave girlfriend take pic save ono memo thing say transfer mb thinig really fast faster previous memo ive
3966,5.0,life billing fast data transfer speed love plug note pc drop stuff onto thing heart content access speed good ive issue using
3967,2.0,looking class microsd card order directly transfer file pc phone fastest way possible go cheaper class instead one speed much different class microsd card ive far mb promise got mb much minute downhill tested window linux didnt see difference luckily there lot difference price high quality class one maybe didnt look class way since focused getting class oh well youve warned dont expect magic cardupdate sandisk proactively answered review ask contact reason didnt contact first usually receive slimy answer tech support hardly solution help indeed waste time sandisk comment contacted one live chat agent interchange suspicious confirmed indeed wasted timedaniel hello thank contacting sandisk name daniel please give moment look questionfer da heyfer da got answer sandisk please tell written face memory cardfer da never thought contacting thought going waste time nice contacted proactively youfer da okfer da thing one picturefer da sandisk ultrafer da microsdhc ifer da gbdaniel please allow momentfer da need info carddaniel sandisk ultra card uhsi card provides optimum performance used uhsi enabled device card readerfer da phone lolfer da say class card bought promise better speed regular class using phonedaniel would like inform get minimum read speed mbps uhsi enable device card built uhsi technologyfer da write speedsfer da im getting like mbsfer da far cry mb promiseddaniel would like inform said card built uhsi technology give optimum speed uhsi enable devicedaniel get minimum write speed mbps uhsi enable devicefer da okfer da waste time confirmeddaniel would like inform youll use card uhsi enable device give optimum speed promisedaniel anything else may assist withremoved one star sliminess contacting via amazon show sandisk care really offering real support contacted
3968,5.0,bought gb card use photo storage samsung galaxy note phone also recognized card instantly best deal gig able find music library case picture library wont fit phone card
3969,5.0,using gb card onsamsung galaxy note ii n unlocked gsm international version white coped gb podcastsmusic took several hour copy year old laptop copying inbuild samsungs music player recognized playing smooth card look super fast reading booting phone music indexed almost immediately play attached screenshot show gb available gb seems lot missing assuming used storing index informationsome restore information
3970,5.0,storage size fast readwrite speed great price almost half certain popular brick mortar store use samsung galaxy tab im glad chose would def recommend anyone looking microsd storage
3971,5.0,work great good price come adapter reliable seems fast
3972,5.0,used roku video streamer yes point roku take advantage size may future also price right
3973,5.0,work well samsung issue
3974,5.0,couldnt ask biggest micro sd card awesome phone galaxy put ton music library card full length movie crazy space available love space spare worry every running outhighly recommended dont buy att asking dollar exact card
3975,5.0,using tablet decided switch phoneso far good really fast
3976,5.0,use small asus notepad get little extra storage space installs well work great sure orient right inserting without adapter protect small slot like one come asus thought going break since tiny look brittle got ok
3977,4.0,slow compared usb drive good small hold large file would recommend product cell phone use used back usb memory drive nexus would use high speed usb drive nexus
3978,5.0,ive started buying sd card adapter reason limit large card need small one first concerned connection reliability small card inserted large one havent single problem farthis one performed expected otherwise flexible standard large size sd card fully recommended
3979,2.0,bought two memory card use logitech alert e outdoor master security camera far found unreliable entirely certain camera system memory card camera frequently report memory card error indicates card reformatted problematic camera recorded something important failure sd card would troublesome indeed
3980,4.0,well made replacement part use system read writes quickly camera side like size card tiny often difficult remove canon camera reflection san disk card quality industry move microminiture card wont buy another camera using micro sd card
3981,5.0,last day diligently shopping microsdxc card utilize new smart phone long term positive experience using sandisk card quickly became confused difference called mobile ultra card ultra card performance spec intermediate tech experience eye virtually price also similar mobileversion slightly higher finally resolve confusion contacted sandisk technical support surprise mobile version older longer manufactured version ultra current model immediately bought current ultra version fortunately amazon sale
3982,5.0,problem report work described scandisk make stable product temporary storing later transferring image video footage
3983,5.0,cautiously optimistic happy amazon sent replacement promptly ordered gb card came broken returned followed email asking immediate shippingand arrived time trip cautiously optimistic four card purchased amazon one work far got refunded rest
3984,5.0,put microsd card note ii phone seamless experience program card operate quickly flawlessly phone memory hold dozen program give expandibility need unless start collecting hd movie phone card seems designed specifically smartphones job well recommended
3985,5.0,great memory card good price recently upgraded memory card use cell phone plenty space hold music video photo download many song want take many photo highest quality want without worry memory phone filling upi used sandisk memory card many time always good experience still early tell card live standard far memory card worked well methe class rating refers speed writes card noticed quicker previous micro sd card upgrade expansion smartphones memory highly recommend card
3986,4.0,using surface pro microsd slot even reformatted ntfs claim recommended order set virtual disk file automount virtual disk upon startup music library win kind picky letting set considers removable volume directory autoscanned library one workaroundamazing something size pinky nail hold entire music collection nice high bitrate still much room left one star tiny bit slow write might fair since im comparing fullsize sd reformat said
3987,5.0,love quality sandisk ultra class card valuable storage samsung galaxy tab sam
3988,5.0,brought gift family member hit party thank bunch
3989,5.0,using galaxy worked boxno problem whatsoever instantly detected ready go
3990,5.0,surprised price quality work great problem recommend anyone needed micro sd card
3991,5.0,several memory card canon dsl work perfectly must serious photographer take thousand photo trip fast reliable great product
3992,5.0,got galaxy android phone san disk product high quality dont expect problem
3993,5.0,galaxy gb phone gb give enough room music
3994,5.0,came withing day price good unfortunately good deal granddaughter decided phone ordering another one
3995,4.0,second card ive purchased exact model first one went bad month fair rooted galaxy cm loaded possible something experimental firmware messed cardim back stock rom due issue g lte im even rooted anymore im hoping card remains solid time everyone else seems love im hoping serf well long timeso far good
3996,5.0,waited waited see lightning deal finally got cost havent found cheaper since
3997,5.0,actually fit hold data v others brand didnt work consistently probably overkill term size us requires special usb reader
3998,5.0,hard know say exactly memory card except good price storage case sturdy enough
3999,4.0,stock memory card came motorola defyxt gb wanted memory work quite well good buy class card
4000,5.0,went new asus tablet latest android system read used issue
4001,5.0,much say memory card job expected bought mainly store lot information
4002,5.0,gave away last card friend needed one reading review card purchased seems quick enough need plenty space ive never problem sandisk go company disk need
4003,5.0,bought phone apps using filling little space phone never changed card phone surprisingly easy ton room photo apps stuff
4004,5.0,use samsung galaxy tablet work great sd card load fast issue
4005,5.0,bought specifically gopro hd camera use dash cam especially driving traveling mexico lot room recording road trip adventure
4006,5.0,popped phone worked expected
4007,5.0,window tablet came gb storage space allocation allowed add extra space needed application medium let use tablet way wanted limited available storage space c drive
4008,5.0,several video device work great sandisk great product never one fail year great price
4009,4.0,work great month galaxy purchased go samsung galaxy super excited didnt need buck money gb phone well dumb know sg allow apps moved external sd card thouhgt researched everything missed card work fin store umpteen thousand picture figured might even able figure put movie onto waste great sd cardpro top line cardcon ssg new smartphones wont allow apps sd even micro sd card option phone
4010,5.0,got year old nabi put ton movie tv show thing keep entertained hour price hard beat
4011,5.0,memory card work great new gopro hero black footage look incredible filming time allows get solid minute action
4012,5.0,say sandisk ultra gb microsdhc class uhs memory card speed mb adapterlol work still working well
