Unnamed: 0,overall,reviewText
4164,2.0,bought want upload music disk comput listen support music file need ive tri hook flash card came ive tri put phone hook phone comput ive tri mp playernoth cant even get window media recogn flashcard your look storag portabl music dont buy
4165,5.0,essenti gb seem quit bit yet use even quarter take pictur everi week problem transfer video comput forgot format prepar tablet remov sc cardit definit surpris small care lose
4166,5.0,work wonder sd nine month still work great troubl get recogn first sformat phone gener window format menu resolv issu download easeu partit master format work like charm ever sincewrit speed mb default cach speedread speed mb default cach speed
4167,5.0,purchas samsung primarili use read devic place number pdf book chose work like charm
4168,1.0,havent figur yet im dummi defect card dont know card bad sinc cant even get card stay samsung galaxi littl card go larger one wont wont stay put pressur samsung say prepar sd card soon releas pressur samsung say card removedthi card came sourc outsid amazon took way long get arriv white envelop instruct im upset purchas ive never problem either sandisk amazon ill tri find someon experi give tri return would expect come packag sandisk like sandisk product ive bought big box store amazon
4169,5.0,use gopro hero date havent issu two record hour video there day worth film
4170,3.0,sinc cant say certainti whether phone card ill say middl road product work though man blaze fast read speed
4171,5.0,got amazon sandisk sale work like charm gb addon galaxi need say
4172,5.0,bought memori card work mybarn nobl nook color ebook reader wifi onlyit ad much need memori boost alreadi great product abl transfer mani pdf epub file nook good job whoever made thing
4173,4.0,sd slot laptop recogn card immedi put droid razr maxx recogn proper amount phone requir reformatsinc instal phone instabl havent enough time troubleshoot determin whether due card motorola say phone handl gig card user report gig work fine user report problem gig card phone instabl storag card seem work fine
4174,4.0,good item came well packag work fine far thing connect use adapt connect pc
4175,5.0,got format phone seem work perfectli abl transfer open file good speed problem good product
4176,4.0,bought one use put samsung galaxi pop card mount format set work like charm phone howeverit cap pay attent took phone put microsd sd adapt plug sd card slot front pcwin x ask format cardwa alreadi format phone confus hit ok biggi empti anyway window thing readi use said card mbit show gb phone troubleshoot section mind kick remov card happen microsd slot comput frontal bay wouldnt even show connect window explor took put anoth microsd card voila read switch noth decid pull paragon hard disk util show thing window regardless tri format gave put back phone mount itmi said nede format format phone show like first time gb proceed instal samsung kie got phone hook pc via usb cabl open phone window explor right show phone memori gb sd card gbim quit sure what go sd slot pc read card fine anyway guess plan use phone possibl devic exclus use like charm phone otherwis seem pretti useless guess depend your use side care open plastic packag contain micro sd sd adapt sure open larg clear area open live room black tile floor get flashlight find jump holderit set littl plastic holder even slightest shake send fli open im give your get phone galaxi least work fine mine
4177,5.0,littl sd card pretti amaz realli fast issu instal even came adapt use regular sd card
4178,5.0,say gb microsd card mb transfer speed insert laptop work great cant realli go wrong price either
4179,5.0,bought specif cowon j come gb intern memori ad gb got almost gb that x origin capac player hasthi card formatt fat thu allow use older sdhc devic know mani buyer even consid abil figur id throw might interestedth card fast id post benchmark googl ton avail alreadi also mb speed wouldnt make bad camera sd card absolut need one someday stick sd adapt your rollingi test canon ti work flawlessli howev fast mb card
4180,5.0,took almost gig themselvesformat purpos satisfi till need take gigsno issu report
4181,5.0,go wrong right work fit els great price love adapt
4182,5.0,purchas item store movi use son nabi work perfectli great price
4183,5.0,love sandisk love price
4184,3.0,feel littl cheat state best android phone yet fail never even removedi memori card last year upon year look anoth one disappoint phone move smoother sure worth
4185,5.0,work great samsung galaxi well worth money price afford great sd card
4186,5.0,inexpens way expand gb tablet bought wife sister want big storag pretti easi tablet detect
4187,5.0,fast micro sd card use mobil gopro camera sandisk best ever
4188,5.0,last heard memori card work great gave christma gift person gave say work great
4189,5.0,use gb microsoft surfac rt job advertis starsi use extend storag capac tablet gb store document pictur etc mani articl internet show
4190,5.0,chip hold way would normal need go three week trip potenti take million foto need larg capac card fast write read foto took largest foto mb rang mband least shot absolut crap great thing digifoto film cheapi bought mine still good price think abil captur mani foto video data wish
4191,4.0,first gener microsoft surfac pro good machin realli find challeng work within constraint gb storag space gb class sdxc card work well go fit vmware virtual machin want run sd storag virtual machin increas size regular use oper system run recommend least gb max storag oper properli combin file need store gb memori chip longer sufficientth sandisk ultra gb microsdxc class memori card abl handl eas howev found virtual machin ran notic faster gb chip one ive actual order second see might receiv flaw chip replac chip offer improv revis review provid main sell point storag rel low cost far run reliabl tablet computerif storag space signific issu devic memori make use gb sdxc would recommend product
4192,5.0,card great price exactli order work great samsung plenti memori
4193,4.0,card work well purchas gb use phone store lot pix tune ah phone recogn use half memori
4194,5.0,great price especi size speed max note smartphon pleas speed deliveri cost
4195,5.0,gb pretti good size cell phone awesom howev get format fat easiest method default window allow anyth larger gb format fat even execut do command format fat fail fix though ridgecrop consult ltd program download would suggest support free applic send guy buck truli written great program work well window use program fatformat success format gb microsdxc disk copi content old gb disk one insert disk phone whalla work great pleas purchas
4196,5.0,happi card give gb galaxi note ii extra gb storag fast
4197,4.0,good card price lot room music play sansa mp without difficulti troubl
4198,5.0,use hold gig music galaxi still room sever season tv show definit great productth thing complain one second gap song least use googl music suppos that price pay larg storag
4199,5.0,well sandisk never issu one one except good product good price
4200,5.0,work expect fast writer bad reader bought disk doesnt work well disk
4201,5.0,use devic coupl week far issueth write speed slow might problem laptop card
4202,4.0,class speed excel amaz file initi transfer mb settl need use reader proper sdxc support manual format card good partit program like minitool easeu alon disqualifi star lack userfriendli werent fast roomi card wonder
4203,5.0,cant believ fast class gb card imat noth like speed get
4204,5.0,use sever month helmet cam sever time week problem far
4205,5.0,bought phone work without flaw
4206,5.0,microsoft surfac phone take use elago drive nikon dslr
4207,1.0,nov bought cardjan card failedit cannot format use wayit last month time even use
4208,5.0,gb sdxc ish amaz price great product pop galaxi problem far
4209,5.0,fast read write work great right box would buy need anoth one
4210,5.0,rock galaxi android ive got load movi pictur slow time taxi
4211,4.0,instal blackberri z camera phone set store directli littl card realli great feel take photo day long worri fill card realli recommend phone allow extern memori expans sorri iphon user
4212,1.0,note pleas read last updat scroll bottom im leav review star appear help other purchas similar experiencei give sandisk star custom servic star product manufactur past newli manufactur product contain softwar rom fix id give product starsto purchas card due great review use galaxi gs smartphon storag solut problem one solv without return card sandisk replac warranti believ tri everyth googl search return solut format exfat format gs copi data card phone etc noth work pleas stop pull hair hope get result hope get soon rmad send back tomorrow free replac warrantyth problem confirm sandisk custom support rep ask specif ask use gs card unmount inadvert may true card manufactur rom patch describ implement manufactur caus data becom corrupt luckili experi frustrat us save mp camera pictur card mp movi stop middl movi unmount view pictur galleri wors right take pictur issu experienc sandisk know issu sandisk know issu replac card call info take care warranti good name reason want keep sorri sandisk star thought way get messag search solut custom rep told sandisk tri work samsung resolv issu samsung refus acknowledg problem exist card phone especi flagship gs phone custom rep told knowledg card work fine regular camera samsung gs phone camera obvious even work fine phone htc etc could accommod gb card henc star rate other solut sandisk came write patch rom card specif address issu samsung gs phone mayb samsung phone like gs assur new card would get would work flawlessli see week purchas card amazon june one current manufactur one get new patch howev sandisk manufactur batch like industri old batch unpatch card obvious exist warehous ask softwar patch could download told possibl henc hard code patch card romso take care problemaft speak sandisk us custom support link info learn didgo sandisk site call consum product support us sandisk tell card unmount gs assum also problem experienc gs owner confirm inform approv return min approv window mine basic instantan send email up return label instruct btw also ask magnifi glass id serial card didnt couldnt read number super small print plastic dont believ take look told rep couldnt read said problem would process without serial assum send new replac card receiv card send make sensewel that problem hope solv let see week rep super nice seem like familiar problem kudo sandisk take care howev would nice type commun notic issu besid googl info sourc forum etc spent hour mayb coupl day total hour worth think issu phone data transfer oh well that goesi realli hope review help problem good luckbtw id give card star problem solv patch rom newer card data transfer speed awesom card test transfer data via card reader hook comput data transfer remain mount gs issu never exist prepatch rom courseupd went well return sandisk storag card up ship took day sent sandisk verifi warranti claim day later hour later day replac card ship wait new card expect test soon earli next week updat post test new card refer ive use gb micro sd hc sandisk card gs sinc ship gb card obvious differ card micro sd xc kind bit slower access speed card absolut zero problem well dont count basic fill henc gb option great gs prove point problem earli build micro sd xc gb cardsim happi see review help other good luck warranti claim experi sandisk custom support excel farupd receiv new replac sandisk storag card day ago ship back agre defect short time window run galaxi day without jump stutter card unload middl pictur video take card seem work flawlessli sandisk rep mention would one would think short time test day use fix alreadi would dismount first minut that often fast occur would seem problem solv new sd card make phone even respons move pictur galleri perform task like copi file card thank sandisk unless updat review next week know problem fixedgood luck similar problem know get fix thank sandisk great respons custom serviceupd last updat review close loop new replac card sandisk run flawlessli week experienc initi problem sandisk realli fix issu new batch cardsupd card run gs flawlessli sinc replac around aug st pretti good track record far month appear fix newli manufactur replac cardsfor left comment chang rate upward issu fix see addit begin review search solut problem purchas product peopl start star review see other experienc especi true product lot review begin product therefor think leav star ad comment begin clarifi reviewthank review comment da shocker input think sum well come valu file store media like thison thing happi one star rate person go ahead buy one take ton pic vid save music card crash come back give five star card cost pictur vacat famili event priceless
4213,5.0,got microdata card digit camera shoot hd came class card video clip blocki class test camera improv advic youtub techmoan guy best tech review web order class card solv blocki issu great valu money
4214,5.0,arriv earlier expect use month easi instal lg optimu g pro someth gig deal
4215,5.0,everyth work great note even super slow motion video never drop frame
4216,5.0,purchas cheap android tablet figur id tri cheap tablet first decid want go android tablet id get someth good later either way memori card use one item anoth want get good one like sandisk product ive purchas card topnotch come opinion necessari sd card adapt class speed realli make differ card fill musicmoviesapp
4217,5.0,bought soni action cam pfp get hr record awesom card fast enough cam price great come regular sd card adapt dont worri buy one addit packag difficult get though
4218,3.0,ive card year ive care broke pop sd card slot phone reliabl card wasnt broken
4219,5.0,sinc samsung could take gb card bought one like expect work great problem far
4220,4.0,never problem sd card prior alway good track record sandisk productscard work great first use exclus samsung galaxi enjoy extra spacegot gb card transfer pretti quick start see month ago phone would randomli give sd card unexpectedli remov error mayb week last week also start see frequent sd card safe remov randomli pop least day well unexpect remov error everi day today card stop read togetherth card first insert w phone bought although never format work properli also never remov card phone order possibl corrupt improp remov card seem die accord never thought check temperatur transfer larg file im sure issu anoth reviewercontact sandisk wait repli replac card work well revis reviewupd got replac card week half sandisk suppli ship label alway plu ive replac month still go strong ive also use adapt gopro card work well hope continu updat star sinc havent singl problem card first one start show issu fairli soon instal mayb bad batch card spell
4221,5.0,decent price gb work problem sure speed actual matter mobil devic mayb transfer media pc faster actual help either way work great
4222,5.0,second time buy product give gift friend packag nice receiv good condit
4223,1.0,gb card purchas actual contain gb flash memori kind hack caus appear gb drive variou drive reader cours took figur sinc got around copi gb data card test nonetheless discov caseth card bought amazon frustrat free packag dont know card purchas way less like counterfeit retail packag version suspect stick manufactur packag
4224,1.0,purchas card attempt use gopro herohd samsung galaxi asu tf end corrupt blue warn perform deep recoveri get file never buy ultra model
4225,3.0,send back sandisk replac cost nice still lost bunch data would pretti bum use phone store music one day turn phone said cant read card tri put comput reformat wasnt even recogn drive
4226,5.0,use sandisk product long time never fail amaz speed write read also long life durabl
4227,4.0,much saybought use smartphon work expect allow free intern memori
4228,5.0,need get shot never enough memori card realli glad abl get one
4229,5.0,sandisk packag make much mention android phone tablet there noth androidspecif microsdhc card bought gb version use automot dashcam work perfectlyth packag also say android app includ suggest preinstal card fine print back say download unlik anoth sandisk flash product got recent bloatwar preinstal cardi like card also said resist temperatur extrem import behind car windshield get hot time
4230,5.0,use gopro camera work great
4231,1.0,im disappoint sandisk bought galaxi phone work great first month suddenli notic pictur miss kept give error sd card unexpectedli stop work tri pop card pop back say unrecogniz file ask format mp bought store microsd card pinch see would fix issu format disc lost everyth still give issu read similar issu custom im regret purchas save money headach buy someth els
4232,5.0,use microsd card android tablet time store lot movi book work great highli recommend
4233,5.0,go two deal day could test usb perform sinc dont usb port
4234,4.0,use primarili portabl harddriv content backup file transfer work well applicationi attach small keychain usb adapt realli like compact natur microsd card
4235,5.0,world electron devic final standard sd thank soni final adopt standard seem thing work either microsd regular sd card that littl packag handi get one neat littl packag gb youll plenti space store program file etc deviceth class rate abil move data onoff card current maximum speed must anyon doesnt want sit vital second wait data write card sandisk proven year make qualiti product sure may occasion find dud inventori quick fixreplac matter buy cheaper card land readwrit error least afford dont person lose import famili photo document due today cheap defect cardi purchas particular card asu transform fit nice pad option keyboard attach capabl hold standard sd card fit well make perfect solut extra memori need much better bargain competitor certainli purchas intern memori iproduct android devic seem gb gb variant spend extra cash gb extra buy far extern card
4236,4.0,got card earli januari samsung tab tablet within coupl week load music file incorrectli onto card know wrong final thought would format card see would correct problem card would quick format format slowli alway amazon take care problem replac card within hour hope replac reliabl write fluke never problem sandisk product past call amazon replac door within hour replac work fine great servic
4237,5.0,use use gb one n recent upgrad one bigger need put mobil soon got n work well quit easi use n use store music pictur mobil n sometim upload movi go long drive sandisk great brand n definit worth
4238,1.0,april card month seem work fine use store addit file ultrabook solid state drive small gb month ago card could recogn last hour thought mayb momentari blip howev weeken cannot recogn day sandisk support avail week updat tech support soon howev find sandisk indic defect card assum replac lost lot hour lot pictur realli bum frustratedfrom sandisk sandisk made awar potenti product issu involv small percentag gb gb sandisk mobil ultra microsd card certain circumst card may lock card becom inaccess issu identifi manufactur fix alreadi put place sandisk stand behind product custom experi issu microsd card card ask contact sandisk support center resolut immedi sandisk
4239,1.0,got product exactli month day ago prior today work fine nowher micro sd card cant read anymor ive tri sever phone differ laptop osx window doesnt even show anymor weari product may end lemon
4240,5.0,use store music android work great doesnt use much batteri power doesnt slow phone much
4241,5.0,tri today one memori stick pro duo dual slot adapt basic use two microsd card one use psp camera whatev work great two gb card littl cheaper one want nephew upgrad gb want adapt didnt say would work xc worri psp would problem work great upgrad gb gb littl overwhelm lot space might get anoth one card put adapt ill updat anyth goe wrong
4242,5.0,simpli work els matter amazon insist minimum number word simpl product work need say
4243,5.0,get sd card special discount pleas grab current surfac rt becom instant fast g storag sandisk make reliabl product would highli recommend
4244,5.0,gave five star simpli tech geniu dont know best jeez thing fast everyth want complaint far im happi custom would definit recommend product someon look buy afford micro sd card
4245,5.0,use memori card car dvr absolut lag record dvr cannot fulli use transfer rate class memori card issu record sound buy
4246,5.0,great card product need watch devic compat got sale samsung galaxi note ii work great also came adapt
4247,5.0,use card watch workout video smartphon outsid work great
4248,5.0,replac anoth brand class gb micro sd card phone didnt know bad put start transfer file much faster previou one pleasedno issu deliveri descript
4249,5.0,transfer speed amaz never corrupt file like old card ton space gb realli bunch spesh music lover like itndeliv record capabilti dissapoint get steadi mb transfer well mb get old class higjhli recommemd got mine prime ship ye work galaxi sss droid razrxthdmaxxmaxxhd wii u format properli stock format get full mb transfer speed ye phome limit hardwar get half your limit hardwar handl that recommemd gb card differect architectur peopl complain speed use program psh new usb car reader tell get mb transfer rate stuff itexcel card excel qualiti threw cup ice water stirre front friend let sit hour drank water play video game took dri let sit minut two warm threw back phone everyon amazementit still work sold hahaboht two look buy amazon would drop price
4250,5.0,want place store music phone card work great havent tri adapt yet thoughalso much storag
4251,5.0,serv purpos complaint use samsung devic andi still store
4252,5.0,work great gopro black buy sandisk want name trust
4253,4.0,come sd card adapt much say sd card would recommend price
4254,5.0,bought memori microsoft surfac rt work great super fast store movi music pictur great
4255,5.0,bought surveil camera end use nook hdwork fine ive bought time amazon never problem
4256,5.0,im go go technic specif hereit enough say sd card exactli suppos doreli secur sandisk quickli becom gold standard storagea great product
4257,5.0,use new samsung ativpc work well fast data transfer got quickli includ standard sd adapt
4258,2.0,order card great price black friday weekweekend began load file music video pic etc first card work without problem second card start give cyclic redund error first thought hard drive fail tri copi file flash drive work fine ok mayb receiv dud tri anoth card purchas result cyclic redund error start search onlin found util via one review amazon call htestw ran test card report error also report write speed mbsec way advertis speed item retail packag rememb read bulk packag item fake guess retail packag card arent betteri wait refund process refund seper test anoth card see better luck want leav star gave star sinc card work far testveri dissapoint fan sandisk ultra seri reliabl guess cheap qualiti increas profit would extrem upset use card anyth import
4259,5.0,use card sansa sandisk mp player work flawless glad cannot imagin could go wrong card like either work mine work anyway would buy one without doubt
4260,5.0,doesnt hurt memori littl use sandisk brand time say self pretti reliabl let hope didnt jinx
4261,5.0,hard evalu product detail report work samsung galaxi turn phone probabl much better insertremov card phone turn slid card slot insid back phone turn phone back obviou indic made chang howev start take photo camera report would store pictur card instead phone intern flash memori everyth seem work well
4262,5.0,product one bought like work recommend famili friend
4263,5.0,purchas two wife phone weve issu whatsoev format place file onto card realli cant go wrong purchas except price bit much
4264,5.0,got two card ea small busi saturday worth everi penni card fast use note galaxi play music takingsend pictur constantli well write note lag stutter automat give enough storag whatev need need ever buy phone memori gb version whatev lowest version avail instantli gb make sure expand memori sandisk may sinc alway bought samsungkingston memori would definit buy
4265,5.0,bought z season tv soap hi re pic sever short home vid entir music librari room spare
4266,5.0,excel microsd card sandisk purchas format fat use mysamsung galaxi tab inch whiteand format work flawlessli never unmount lightn fast reliabl offer plenti storag reason price well fact purchas sale local bigbox blue retail yellow price tag logo
4267,5.0,memori card work well lg optimu l ye well galaxi note tablet card work nativ note reformat work phone reformat phone correct capac seem correct speed
4268,5.0,ok far samsung galaxi initi receiv one seem issu would intermitt save photo would becom corrupt short time later dropbox auto upload fine know store ok initiallyamazon excel support quickli ship new one replac work great far sign issu first oneth con time display content read mtp mode lot file fault card known issu phone mtp modenot root gs usersi also tri put phone old unmount usb mode unabl read abl read gb version card appear gs support gb old usb mode possibl part reason includ usb option via phone set
4269,5.0,work well tablet extra memori would buy need memori
4270,5.0,work fine alway like sandisk product fit samsung digit camera take microsd fine work great fast reliabl far
4271,5.0,work great contour camera film pfp mp problem use card also gb mean batteri die card fill your look high capac microsd card look
4272,5.0,actual bought two item separ order still use daili issu beat competit qualiti
4273,5.0,want upgrad htc evo micro sd card found sandisk good price sandisk earlier problem order ship fast come sd adapt make usag regular sd card unmount exist card phone copi content one sd card anoth use adapt load new one work great didnt see huge differ speed may didnt run speed test anyth like price brand gb card recommend
4274,4.0,need work fine got around christma time great sale price
4275,5.0,problem work would buy recommend without hesit good product valu
4276,5.0,cell phone year first time ive use microsd card actual camera im impress seem fast durabl depend full size card ive use year amaz
4277,5.0,galaxi note ii root gb intern memori card super fast cant ask better except larger capac perform great
4278,5.0,im run live linux system card right via usb port seem good readwrit speed durabl
4279,5.0,got samsung galaxi come free app dont need buy card tho search sandick play store
4280,4.0,memori card simpli work plug fastest expens
4281,5.0,purchas galaxi note problem recogn without error seem work fine
4282,1.0,perform capac line cost expect like counterfeit back door sale opinion unsatisfi
4283,5.0,bought go along nifti minidr pro disappoint realli hold full data transfer speed great use keep media itun librari issu playback lag realli recommend want add quick mbp
4284,5.0,thing work perfectli ive hand problem sandisk sd card rock cant phone much storag intern
4285,5.0,got upgrad tablet gb micro sd card tablet ainol ax gb storag thought need storag movi seem work fine
4286,5.0,excel sd card phone camera whatev els take micro sd card work perfect adapt
4287,5.0,use note ii love music photo extra first alway tri least class test other pictur seem fast transfer speed within reason price prime ship would heartbeat fact probabl buy soon
4288,5.0,surpris see main drive dell venu pro almost complet consum window os ad card creat space tablet recogn addit disc gb avail give plenti breath room tablet speed incred pleas product purchas anoth one upgrad card gopro summer
4289,5.0,great price work great want storag reason price would highli recommend product
4290,4.0,bought girlfriendth card work nice great way storag cell phonethi current samsung galaxi
4291,5.0,gb worth memori space perfect love instal varieti app use need store memori phone camera tablet
4292,3.0,great card fp card incred end need memori bought sandisk gb card
4293,5.0,want extra storag phone gb perfect fit price quit reason plu come qualiti manufactur memori product
4294,5.0,work expect glitch problem use contour roam helmet camera frustrat free packag nice
4295,5.0,instal galaxi reader gizmo work perfectli fuss return differ kind also sandisk didnt work one get
4296,5.0,great microsdhc cuh disk memori card adapt great product tablet netbook laptopsth speed data good well would say pleas get item price good well
4297,5.0,anoth gb micro memori card qualiti build sale cheapest around
4298,5.0,got new phone part dock batteri deal pull trigger far transfer fast success month work
4299,5.0,purchas product soni camera even though micro sd come regular sd enclosur read write fast hold sever hundr imag
4300,5.0,pictur bright sharp download camera card quickli better qualiti camera great card
4301,5.0,use gopro camera faster flash card reduc amount roll shutteri cant say anyth bad
4302,5.0,got sd specif gopro black simpli hope would work sinc gopro manual say use card gb sandisk say good cell phone tablet yet doesnt mention goprowel turn work perfect although havent tri devic think work flawlessli gopro work even better anyth elseso first thought mayb sinc mbp may frame rate issu record even though knew shouldnt case well pop gopro say hrmin p super view video insan put helmet took spin came home spend day bike hd qualiti spectacular grant thank camera smooth zero frame rate issu flaw semi long time take copi file hard drive copi mbp honestli that realli big deal total worth stillbottom line sd plu gopro best camera combin moneyp small simpl durabl lock featur alway found annoy anywayani question pleas feel free comment best answer
4303,5.0,arriv quickli issu whatsoev lot storag space music pictur use phone compat
4304,5.0,absolut great addit note provid plenti fast storag consid buy enough said highli recommend
4305,4.0,anoth necess gopro feel least come gopro least smaller gb get record right box afraid purchas offbrand fear compat camera
4306,5.0,got card deal day amazon would gladli pay itwith said skeptic relat serial number card display amazon confirm receiv brand new gb card serial sdsdquagua packag card say class uh speed class format copi gb data evo ds previou card get write speed mb read speed mb fine complain dont believ evo intend compat sdxc card howev work fine
4307,5.0,get hct phone work great slow like other didnt know class memeri card other one good card done freez loos anyth
4308,5.0,super
4309,5.0,nice product reason price use mine gopro camera work great would recommend memori high speed action video work great
4310,5.0,alway happi sandisk card use one new contour roam work like charmawesom qualitythank amazon
4311,5.0,would gone gb still littl pricey one work fine entir cd music collect one card
4312,5.0,name brand great price great ship
4313,5.0,bought gopro use hd camera also depend own mani without failur never sandisk failur
4314,5.0,card allow camera work hour continu copiesit one best purchas ever made worth money
4315,5.0,bought gb gb version backup phote galaxi tab travel work well dallow viewedit pictur road primari photo backup system road micro sd card much secur less like damag hard drive travel
4316,2.0,got use acer iconia w went format show gb put one comput doubl check yup oddli gb fluke miss repres get bad unit go return packag gone interest pay return work fast issu gb
4317,5.0,new surfac tablet completewith storag redirect photo music video document save card fast love keep intern storag avail app
4318,5.0,work samsung note great price fast hold lot data need go els
4319,4.0,excel product new galaxi phone onboard storag increas fold would definit recommend product
4320,5.0,memori card fast come provid easi file transfer like need includ adapt great includedrecommend
4321,5.0,bought galaxi work great doesnt support uhsbenchmark testphon mb read mb writeusb mb read mb writeusb mb read mb write
4322,1.0,sandisk gb class micro sdhc card pittasoft blackvu drgwhd incar camera dvr work like champ month die dread pleas format sd card error stuck mac mini unrecogniz window pc even low level hp sd card formatt cannot reformat garbag goe card garmin gp devic continu work far written continu everi day like blackvu word advic need write card often buy someth els
4323,5.0,got two two nokia smart phone sure contact provid find largest chip phone handl sw
4324,5.0,got good price work great use droid razr store music import file phone room spare great buy
4325,5.0,say far came work cant complain till fail time tell
4326,5.0,work sansa fuze give million song okay that slight exagger enough song listen song without repeat day speed fine devic cant speak camera usag class fast enough video
4327,4.0,good price big micro sd card work samsung galaxi great
4328,1.0,fail year
4329,5.0,simpli slide card slot suddenli gb space wish os didnt consum much gb start though
4330,2.0,await replac sandisk fail amazon return period alway good luck sandisk card phone pc simpli stop see card lost data fortun back elsewher
4331,5.0,lot music gb mani video movi like take im video produc thrill learn would take gb chip ive alway like sandisk product except home gb free space mean shoot quick dirti video locat scout purpos galaxi excel camera without worri run space get back offic simpli transfer file comput delet card
4332,5.0,got fast work describ come manag softwar must download itun googl play store link cloud servic like drop boxski drive popular account type great product would buy
4333,5.0,use dell venu pro gb actual fast onboard flash base ssd write quickli di read even quicker recommend need addit storag space
4334,5.0,bought card increas storag galaxi zero issu use way your contempl ignor theoret limit your read gb card work fine galaxi sand entireti card recogn first gb
4335,5.0,purchas use compact digit camera work need run quickli class expect great buy great price
4336,4.0,ship quickli plug play like say havent notic bottleneck phone due slow speed
4337,4.0,first one receiv kept unmount samsung galaxi new phone wasnt sure problem memori card phone sent card back replac second one work fine song load use half space love
4338,4.0,price great sinc sdxc class cardi expect pretti decent write speed copi gb data comput hd card took hoursof cours sinc onetim thing didnt realli mind work great microsoft surfac pro cannot believ could find gb micro sdxc card sale cours ive abl find cheap sincei would buy anoth one compar price
4339,5.0,work great right packag make great addit gb galaxi note tablet recommend anyon
4340,5.0,work galaxi didnt crazi format pop detect
4341,5.0,card work fine use wireless ip camera record p think much els write memori card work
4342,5.0,work expect els say plug tablet micro slot slide adapt plug camera
4343,5.0,use fatformatex order fulli use card samsung galaxi card come exfat format doesnt work tri use card recoveri load custom rom
4344,1.0,purchas product know might issu galaxi card work week two began spontan unmount would mount back unmount period began becom longer hour day tri card galaxi note still result attempt contact sandisk custom servic util warranti know problem began exchang process instruct wait mail label never came call back told would reemail day still wait email never issu compani ever chang technolog right know card good devic galaxi phone bewar attempt use samsung tablet cannot review
4345,5.0,memori card work one would expect adapt card work also product work advert onlin
4346,3.0,reason card hate galaxi run around circl week tri figur phone would get stuck samsung screen reboot final decid pull card voila phone boot fine sit ashtray car
4347,1.0,got memori card notic writr protect lever hard move instead send back tri meve mdmori card broke hslti hanv mani sndisk card havd troibl guess got one miss wusliti conttol linedont want buy anoth
4348,5.0,cut pri way sandisk packag reward nicelymad highperform microsd uh flash memori come format sdorg standard fat readi go applic singl gripe product omit usual small plastic box hold card adapt use sinc frequent switch card use frequent storag littl box use way easi lose microsdanyway result atto disk benchmarkset anticip digicam use total length mb overlap io qd never exce segment size kbyte readwrit kbytesecs write read sorri ugli tabl amazon support consecut space includ alt embed tabsthi fast microsd quit sandisk achiev full size uh sd card write twice speed electron complex card micro form factor like doesnt permit addit hardwar achiev speed compar larger card note read speed lot faster sandisk promis note also achiev speed usb reader need either usb builtin pcie reader get accur result complain use usb reader dont achiev speedsin event youd hardpress find anyth fastermi person experi sandisk product good ive never anyth fail given reason price rate highli recommend
4349,5.0,great memori card bought phone work like gem im wait get new galaxi pop babi phone
4350,5.0,go use dlink pan tilt ip camera devic test provid exactli servic advertis
4351,5.0,bought kid tablet christma work perectli would definit buy need aris
4352,5.0,use work great movi pictur password storag area everyth work fine month mileag may vari good luck
4353,5.0,work fine hero black edit ive put sever hour shoot card read speed dump card also seem good pcie card reader laptop wish werent small
4354,1.0,bought octob th didnt start use week receiv th well two day ago die quick death cant even format year buy sandisk product guess give start pay littl kingston seem though sandisk get cheapli built product would think product small inexpens would abl replac without cost within first day fault read fine print lesson learn buy right buy go someth els
4355,4.0,sd card one tool test whether class speed blah blah blah work matter
4356,5.0,purchas dell venu pro effect doubl storag capac instal simpl card work flawlessli sinc instal great price great perform headach go coupl month issu
4357,5.0,im owner bunch sandisk card use mani year one pick samsung galaxi note work well adapt nice even though one packag bulletproof need highspe card sandisk great choic good price amazon especi box store priceshighli recommend
4358,5.0,excel storag minim space come adapt abl read regular sd card reader also
4359,4.0,first unit receiv dread defect would disconnect reconnect super annoy sandisk nice onlin warranti softwar place sinc known issu speedi replac new unit work perfectli provid plenti space manufactur nice treat treat custom larger compani
4360,5.0,got phone realli great hold everyth want put
4361,5.0,hold stuff want dont put cloud storag isnt alway reliabl
4362,4.0,good memori card work fine use galaxi store pictur take know come issu later
4363,5.0,card show format recogn android phone issu speed read write test card speed obtain well within class realist accomplish great card great price wasnt ship junk card disguis highli recommend
4364,5.0,best card give charg cycl worth record without dump memori ya gig better
4365,5.0,alway memori card work ive use sandisk product dozen year alway work need often ive outgrown capac worn outim happi far
4366,5.0,ive use blackberri z movi music pictur past month without issu quick respons lag compat issu
4367,5.0,work great plenti storag write fast portabl camera arriv time product pack warp well
4368,1.0,titl say card got defect faulti issu sd card alway unmount remount sometim say sd card corrupt need format first tri format use cellphon xperia play copi file sd card gave error tri phone inspir g samsung galaxi still error tri take put comput manual format check bad sector fix error finish say cannot continu sd card corrupt search googl find sandisk ship bad batch sd card contact compani demand return past due return amazon got rma alreadi ship know long take send anoth sd card sd card put file situat couldv avoid sandisk qa depart slack disappoint custom
4369,5.0,man gotta beat man brotha sandisk beat man wit stick price warranti let steal get hand realiz give hook bam againlolgo sandisk go amazon bought gone buy
4370,5.0,bit apprehens get sd card heard compat galaxi iii see one review said work fine iii took gambl got sd immedi reformat recommend galaxi repres time anyway get bloatwar card plug phone work fine would defin recommend sd card
4371,5.0,ive use sandisk product long time without problem except good valu reliabl hold ton data els ask
4372,5.0,card work great go pro hero speed issu also come adapt
